Timestamp	LineNumber	HighResolutionTotalVehicleDistance	HighResolutionEngineTotalFuelUsed	Variant
06:11:54		11909160		
06:11:55	470	11909170		
06:11:56	470	11909175		
06:11:57	470	11909180		
06:11:58	470	11909185		
06:11:59	470	11909195		
06:12:00	470	11909200		
06:12:01	470	11909205		
06:12:02	470	11909210		
06:12:03	470	11909220		
06:12:04	470	11909225		
06:12:05	470	11909230		
06:12:06	470	11909235		
06:12:07	470	11909240		
06:12:08	470	11909245		
06:12:09	470	11909250		
06:12:10		11909260		
06:12:11		11909265		
06:12:12	470	11909270		
06:12:13	470	11909280		
06:12:14	470	11909285		
06:12:15	470	11909290		
06:12:16	470	11909295		
06:12:17	470	11909305		
06:12:18		11909310		
06:12:19		11909315		
06:12:20		11909320		
06:12:21		11909330		
06:12:22		11909335		
06:12:23		11909340		
06:12:24		11909350		
06:12:25		11909355		
06:12:26	470	11909360		
06:12:27	470	11909370		
06:12:28	470	11909375		
06:12:29	470	11909380		
06:12:30	470	11909390		
06:12:31		11909395		
06:12:32		11909400		
06:12:33		11909410		
06:12:34		11909415		
06:12:35		11909420		
06:12:36		11909425		
06:12:37		11909435		
06:12:38		11909440		
06:12:39		11909445		
06:12:40	470	11909455		
06:12:41	470	11909460		
06:12:42	470	11909465		
06:12:43	470	11909475		
06:12:44	470	11909480		
06:12:45		11909485		
06:12:46		11909490		
06:12:47		11909500		
06:12:48		11909505		
06:12:49		11909510		
06:12:50		11909520		
06:12:51		11909525		
06:12:52		11909530		
06:12:53		11909535		
06:12:54	470	11909545		
06:12:55	470	11909550		
06:12:56	470	11909555		
06:12:57	470	11909560		
06:12:58	470	11909570		
06:12:59	470	11909575		
06:13:00		11909580		
06:13:01		11909590		
06:13:02		11909595		
06:13:03		11909600		
06:13:04		11909605		
06:13:05		11909610		
06:13:06		11909615		
06:13:07		11909620		
06:13:08	470	11909625		
06:13:09	470	11909630		
06:13:10	470	11909635		
06:13:11	470	11909635		
06:13:12	470	11909640		
06:13:13		11909650		
06:13:14		11909655		
06:13:15		11909665		
06:13:16		11909670		
06:13:17		11909680		
06:13:18		11909690		
06:13:19		11909700		
06:13:20		11909710		
06:13:21		11909720		
06:13:22	470	11909730		
06:13:23	470	11909735		
06:13:24	470	11909745		
06:13:25	470	11909755		
06:13:26	470	11909765		
06:13:27		11909775		
06:13:28		11909780		
06:13:29		11909790		
06:13:30		11909800		
06:13:31		11909810		
06:13:32		11909815		
06:13:33		11909825		
06:13:34		11909835		
06:13:35		11909840		
06:13:36		11909850		
06:13:37		11909855		
06:13:38		11909860		
06:13:39		11909865		
06:13:40	470	11909870		
06:13:41	470	11909875		
06:13:42	470	11909880		
06:13:43	470	11909885		
06:13:44	470	11909890		
06:13:45	470	11909895		
06:13:46		11909905		
06:13:47		11909910		
06:13:48		11909920		
06:13:49		11909930		
06:13:50		11909935		
06:13:51	470	11909945		
06:13:52	470	11909955		
06:13:53	470	11909965		
06:13:54	470	11909970		
06:13:55	470	11909980		
06:13:56	470	11909990		
06:13:57		11910000		
06:13:58		11910010		
06:13:59		11910020		
06:14:00		11910030		
06:14:01		11910035		
06:14:02	470	11910045		
06:14:03	470	11910055		
06:14:04	470	11910065		
06:14:05	470	11910075		
06:14:06	470	11910085		
06:14:07	470	11910095		
06:14:08		11910100		
06:14:09		11910110		
06:14:10		11910120		
06:14:11		11910130		
06:14:12		11910140		
06:14:13		11910150		
06:14:14		11910160		
06:14:15		11910170		
06:14:16	470	11910180		
06:14:17	470	11910190		
06:14:18	470	11910200		
06:14:19	470	11910210		
06:14:20	470	11910220		
06:14:21	470	11910230		
06:14:22		11910240		
06:14:23		11910245		
06:14:24		11910255		
06:14:25		11910265		
06:14:26		11910275		
06:14:27		11910285		
06:14:28		11910295		
06:14:29		11910305		
06:14:30	470	11910315		
06:14:31	470	11910325		
06:14:32	470	11910335		
06:14:33	470	11910345		
06:14:34	470	11910355		
06:14:35	470	11910365		
06:14:36	470	11910370		
06:14:37	470	11910380		
06:14:38	470	11910390		
06:14:39		11910400		
06:14:40		11910410		
06:14:41		11910420		
06:14:42		11910430		
06:14:43		11910440		
06:14:44	470	11910450		
06:14:45	470	11910455		
06:14:46	470	11910465		
06:14:47	470	11910475		
06:14:48	470	11910485		
06:14:49	470	11910490		
06:14:50		11910500		
06:14:51		11910505		
06:14:52		11910515		
06:14:53		11910520		
06:14:54		11910525		
06:14:55	470	11910525		
06:14:56	470	11910530		
06:14:57	470	11910535		
06:14:58	470	11910535		
06:14:59	470	11910540		
06:15:00	470	11910545		
06:15:01		11910550		
06:15:02		11910555		
06:15:03		11910560		
06:15:04		11910565		
06:15:05		11910575		
06:15:06	470	11910580		
06:15:07	470	11910585		
06:15:08	470	11910595		
06:15:09	470	11910600		
06:15:10	470	11910610		
06:15:11	470	11910615		
06:15:12		11910625		
06:15:13		11910630		
06:15:14		11910640		
06:15:15		11910645		
06:15:16		11910655		
06:15:17		11910665		
06:15:18		11910670		
06:15:19		11910680		
06:15:20	470	11910690		
06:15:21	470	11910695		
06:15:22	470	11910705		
06:15:23	470	11910715		
06:15:24	470	11910720		
06:15:25	470	11910730		
06:15:26		11910740		
06:15:27		11910750		
06:15:28		11910755		
06:15:29		11910765		
06:15:30		11910775		
06:15:31		11910780		
06:15:32		11910790		
06:15:33		11910800		
06:15:34	470	11910805		
06:15:35	470	11910815		
06:15:36	470	11910820		
06:15:37	470	11910830		
06:15:38	470	11910835		
06:15:39	470	11910845		
06:15:40		11910850		
06:15:41		11910855		
06:15:42		11910860		
06:15:43		11910865		
06:15:44		11910865		
06:15:45		11910870		
06:15:46		11910875		
06:15:47		11910880		
06:15:48		11910880		
06:15:49		11910885		
06:15:50		11910890		
06:15:51	470	11910895		
06:15:52	470	11910905		
06:15:53	470	11910910		
06:15:54	470	11910915		
06:15:55	470	11910920		
06:15:56	470	11910925		
06:15:57		11910930		
06:15:58		11910935		
06:15:59		11910940		
06:16:00		11910945		
06:16:01	470	11910950		
06:16:02	470	11910960		
06:16:03	470	11910965		
06:16:04	470	11910970		
06:16:05	470	11910975		
06:16:06	470	11910985		
06:16:07	470	11910990		
06:16:08		11910995		
06:16:09		11911000		
06:16:10		11911005		
06:16:11		11911010		
06:16:12		11911015		
06:16:13	470	11911015		
06:16:14	470	11911020		
06:16:15	470	11911025		
06:16:16	470	11911030		
06:16:17	470	11911035		
06:16:18	470	11911040		
06:16:19		11911045		
06:16:20		11911050		
06:16:21		11911050		
06:16:22		11911055		
06:16:23	470	11911060		
06:16:24	470	11911065		
06:16:25	470	11911070		
06:16:26	470	11911075		
06:16:27	470	11911080		
06:16:28	470	11911085		
06:16:29	470	11911090		
06:16:30	470	11911100		
06:16:31		11911105		
06:16:32		11911110		
06:16:33		11911120		
06:16:34		11911125		
06:16:35		11911130		
06:16:36		11911140		
06:16:37		11911145		
06:16:38		11911155		
06:16:39		11911160		
06:16:40		11911170		
06:16:41	470	11911175		
06:16:42	470	11911185		
06:16:43	470	11911190		
06:16:44	470	11911200		
06:16:45	470	11911205		
06:16:46	470	11911215		
06:16:47		11911220		
06:16:48		11911230		
06:16:49		11911235		
06:16:50		11911245		
06:16:51		11911250		
06:16:52		11911260		
06:16:53		11911265		
06:16:54	470	11911275		
06:16:55	470	11911280		
06:16:56	470	11911290		
06:16:57	470	11911295		
06:16:58	470	11911305		
06:16:59	470	11911310		
06:17:00		11911320		
06:17:01		11911325		
06:17:02		11911335		
06:17:03		11911345		
06:17:04		11911350		
06:17:05		11911360		
06:17:06		11911370		
06:17:07		11911375		
06:17:08	470	11911385		
06:17:09	470	11911390		
06:17:10	470	11911400		
06:17:11	470	11911410		
06:17:12	470	11911415		
06:17:13	470	11911425		
06:17:14		11911435		
06:17:15		11911440		
06:17:16		11911450		
06:17:17		11911460		
06:17:18		11911465		
06:17:19		11911475		
06:17:20		11911480		
06:17:21		11911490		
06:17:22		11911495		
06:17:23		11911505		
06:17:24		11911510		
06:17:25	470	11911520		
06:17:26	470	11911525		
06:17:27	470	11911530		
06:17:28	470	11911535		
06:17:29	470	11911535		
06:17:30		11911540		
06:17:31		11911540		
06:17:32		11911545		
06:17:33		11911545		
06:17:34		11911545		
06:17:35	470	11911545		
06:17:36	470	11911550		
06:17:37	470	11911555		
06:17:38	470	11911555		
06:17:39	470	11911560		
06:17:40	470	11911565		
06:17:41		11911570		
06:17:42		11911575		
06:17:43		11911585		
06:17:44		11911590		
06:17:45		11911600		
06:17:46		11911610		
06:17:47	470	11911620		
06:17:48	470	11911625		
06:17:49	470	11911635		
06:17:50	470	11911645		
06:17:51	470	11911655		
06:17:52		11911660		
06:17:53		11911670		
06:17:54		11911680		
06:17:55		11911690		
06:17:56		11911695		
06:17:57		11911705		
06:17:58		11911715		
06:17:59		11911725		
06:18:00		11911730		
06:18:01	470	11911740		
06:18:02	470	11911750		
06:18:03	470	11911755		
06:18:04	470	11911765		
06:18:05	470	11911775		
06:18:06	470	11911785		
06:18:07		11911795		
06:18:08		11911805		
06:18:09		11911815		
06:18:10		11911825		
06:18:11		11911830		
06:18:12		11911840		
06:18:13		11911850		
06:18:14		11911860		
06:18:15	470	11911870		
06:18:16	470	11911875		
06:18:17	470	11911885		
06:18:18	470	11911890		
06:18:19	470	11911895		
06:18:20		11911900		
06:18:21		11911905		
06:18:22		11911910		
06:18:23		11911915		
06:18:24		11911920		
06:18:25		11911925		
06:18:26		11911930		
06:18:27		11911935		
06:18:28	470	11911940		
06:18:29	470	11911945		
06:18:30	470	11911950		
06:18:31	470	11911955		
06:18:32	470	11911955		
06:18:33	470	11911960		
06:18:34		11911965		
06:18:35		11911965		
06:18:36		11911970		
06:18:37		11911975		
06:18:38		11911975		
06:18:39		11911980		
06:18:40		11911985		
06:18:41		11911990		
06:18:42		11911995		
06:18:43	470	11912000		
06:18:44	470	11912005		
06:18:45	470	11912010		
06:18:46	470	11912015		
06:18:47	470	11912025		
06:18:48		11912030		
06:18:49		11912040		
06:18:50		11912045		
06:18:51		11912050		
06:18:52		11912060		
06:18:53		11912065		
06:18:54		11912070		
06:18:55		11912080		
06:18:56		11912085		
06:18:57		11912090		
06:18:58		11912095		
06:18:59		11912100		
06:19:00		11912105		
06:19:01	470	11912110		
06:19:02	470	11912115		
06:19:03	470	11912115		
06:19:04	470	11912120		
06:19:05	470	11912125		
06:19:06	470	11912125		
06:19:07		11912130		
06:19:08		11912135		
06:19:09		11912135		
06:19:10		11912140		
06:19:11		11912140		
06:19:12		11912145		
06:19:13	470	11912145		
06:19:14	470	11912145		
06:19:15	470	11912145		
06:19:16	470	11912145		
06:19:17	470	11912145		
06:19:18		11912145		
06:19:19		11912145		
06:19:20		11912145		
06:19:21		11912145		
06:19:22		11912145		
06:19:23	470	11912145		
06:19:24	470	11912145		
06:19:25	470	11912145		
06:19:26	470	11912145		
06:19:27	470	11912145		
06:19:28	470	11912145		
06:19:29		11912145		
06:19:30		11912145		
06:19:31		11912150		
06:19:32		11912150		
06:19:33		11912155		
06:19:34	470	11912155		
06:19:35	470	11912160		
06:19:36	470	11912165		
06:19:37	470	11912165		
06:19:38	470	11912170		
06:19:39		11912175		
06:19:40		11912180		
06:19:41		11912180		
06:19:42		11912185		
06:19:43		11912190		
06:19:44	470	11912195		
06:19:45	470	11912200		
06:19:46	470	11912205		
06:19:47	470	11912210		
06:19:48	470	11912215		
06:19:49	470	11912220		
06:19:50		11912225		
06:19:51		11912230		
06:19:52		11912235		
06:19:53		11912240		
06:19:54		11912245		
06:19:55	470	11912250		
06:19:56	470	11912255		
06:19:57	470	11912265		
06:19:58	470	11912270		
06:19:59	470	11912275		
06:20:00	470	11912280		
06:20:01	470	11912285		
06:20:02	470	11912290		
06:20:03	470	11912295		
06:20:04	470	11912300		
06:20:05	470	11912305		
06:20:06	470	11912315		
06:20:07	470	11912320		
06:20:08	470	11912325		
06:20:09	470	11912330		
06:20:10	470	11912335		
06:20:11		11912340		
06:20:12		11912345		
06:20:13		11912350		
06:20:14		11912360		
06:20:15		11912365		
06:20:16		11912370		
06:20:17		11912375		
06:20:18		11912380		
06:20:19		11912385		
06:20:20		11912390		
06:20:21		11912395		
06:20:22		11912400		
06:20:23		11912410		
06:20:24		11912415		
06:20:25	470	11912420		
06:20:26	470	11912425		
06:20:27	470	11912430		
06:20:28	470	11912435		
06:20:29	470	11912445		
06:20:30	470	11912450		
06:20:31		11912455		
06:20:32		11912460		
06:20:33		11912465		
06:20:34		11912470		
06:20:35	470	11912475		
06:20:36	470	11912485		
06:20:37	470	11912490		
06:20:38	470	11912495		
06:20:39	470	11912500		
06:20:40	470	11912505		
06:20:41		11912515		
06:20:42		11912520		
06:20:43		11912525		
06:20:44		11912530		
06:20:45		11912540		
06:20:46	470	11912545		
06:20:47	470	11912550		
06:20:48	470	11912555		
06:20:49	470	11912565		
06:20:50	470	11912570		
06:20:51	470	11912575		
06:20:52		11912580		
06:20:53		11912590		
06:20:54		11912595		
06:20:55		11912600		
06:20:56		11912610		
06:20:57		11912615		
06:20:58		11912620		
06:20:59		11912630		
06:21:00		11912635		
06:21:01	470	11912645		
06:21:02	470	11912650		
06:21:03	470	11912660		
06:21:04	470	11912665		
06:21:05	470	11912670		
06:21:06	470	11912680		
06:21:07	470	11912685		
06:21:08		11912695		
06:21:09		11912700		
06:21:10		11912710		
06:21:11		11912715		
06:21:12		11912720		
06:21:13		11912730		
06:21:14		11912735		
06:21:15	470	11912745		
06:21:16	470	11912750		
06:21:17	470	11912755		
06:21:18	470	11912765		
06:21:19	470	11912770		
06:21:20	470	11912775		
06:21:21		11912785		
06:21:22		11912790		
06:21:23		11912800		
06:21:24		11912805		
06:21:25		11912810		
06:21:26		11912820		
06:21:27		11912825		
06:21:28		11912830		
06:21:29	470	11912840		
06:21:30	470	11912845		
06:21:31	470	11912850		
06:21:32	470	11912860		
06:21:33	470	11912865		
06:21:34	470	11912870		
06:21:35		11912875		
06:21:36		11912880		
06:21:37		11912885		
06:21:38		11912885		
06:21:39		11912890		
06:21:40		11912890		
06:21:41		11912890		
06:21:42		11912895		
06:21:43		11912895		
06:21:44		11912900		
06:21:45	470	11912905		
06:21:46	470	11912905		
06:21:47	470	11912910		
06:21:48	470	11912915		
06:21:49	470	11912915		
06:21:50	470	11912920		
06:21:51		11912925		
06:21:52		11912930		
06:21:53		11912935		
06:21:54		11912940		
06:21:55	470	11912945		
06:21:56	470	11912950		
06:21:57	470	11912955		
06:21:58	470	11912960		
06:21:59	470	11912965		
06:22:00	470	11912970		
06:22:01		11912975		
06:22:02		11912980		
06:22:03		11912985		
06:22:04		11912990		
06:22:05		11912995		
06:22:06		11913000		
06:22:07		11913005		
06:22:08		11913015		
06:22:09		11913020		
06:22:10	470	11913025		
06:22:11	470	11913025		
06:22:12	470	11913030		
06:22:13	470	11913035		
06:22:14	470	11913040		
06:22:15		11913040		
06:22:16		11913040		
06:22:17		11913040		
06:22:18		11913040		
06:22:19		11913045		
06:22:20		11913045		
06:22:21		11913045		
06:22:22		11913050		
06:22:23		11913055		
06:22:24	470	11913055		
06:22:25	470	11913060		
06:22:26	470	11913065		
06:22:27	470	11913070		
06:22:28	470	11913075		
06:22:29	470	11913075		
06:22:30		11913080		
06:22:31		11913085		
06:22:32		11913090		
06:22:33		11913100		
06:22:34		11913105		
06:22:35		11913110		
06:22:36		11913115		
06:22:37		11913120		
06:22:38	470	11913130		
06:22:39	470	11913135		
06:22:40	470	11913145		
06:22:41	470	11913150		
06:22:42	470	11913155		
06:22:43		11913165		
06:22:44		11913175		
06:22:45		11913180		
06:22:46		11913190		
06:22:47		11913195		
06:22:48		11913205		
06:22:49		11913215		
06:22:50		11913220		
06:22:51		11913230		
06:22:52	470	11913240		
06:22:53	470	11913245		
06:22:54	470	11913255		
06:22:55	470	11913260		
06:22:56	470	11913270		
06:22:57	470	11913280		
06:22:58	470	11913285		
06:22:59	470	11913295		
06:23:00	470	11913300		
06:23:01		11913305		
06:23:02	470	11913315		
06:23:03	470	11913320		
06:23:04	470	11913325		
06:23:05	470	11913330		
06:23:06	470	11913335		
06:23:07	470	11913340		
06:23:08		11913345		
06:23:09		11913350		
06:23:10		11913350		
06:23:11		11913355		
06:23:12		11913355		
06:23:13	470	11913360		
06:23:14	470	11913365		
06:23:15	470	11913365		
06:23:16	470	11913370		
06:23:17	470	11913375		
06:23:18	470	11913380		
06:23:19		11913385		
06:23:20		11913385		
06:23:21		11913390		
06:23:22		11913395		
06:23:23	470	11913400		
06:23:24	470	11913405		
06:23:25	470	11913415		
06:23:26	470	11913420		
06:23:27	470	11913425		
06:23:28	470	11913430		
06:23:29		11913435		
06:23:30		11913440		
06:23:31		11913445		
06:23:32		11913455		
06:23:33		11913460		
06:23:34		11913465		
06:23:35		11913470		
06:23:36		11913475		
06:23:37		11913480		
06:23:38		11913490		
06:23:39		11913495		
06:23:40	470	11913500		
06:23:41	470	11913505		
06:23:42	470	11913510		
06:23:43	470	11913515		
06:23:44	470	11913520		
06:23:45		11913525		
06:23:46		11913530		
06:23:47		11913535		
06:23:48		11913540		
06:23:49		11913545		
06:23:50		11913550		
06:23:51		11913560		
06:23:52		11913565		
06:23:53		11913570		
06:23:54	470	11913575		
06:23:55	470	11913580		
06:23:56	470	11913585		
06:23:57	470	11913590		
06:23:58	470	11913595		
06:23:59		11913600		
06:24:00		11913605		
06:24:01		11913610		
06:24:02		11913615		
06:24:03		11913620		
06:24:04		11913625		
06:24:05		11913630		
06:24:06		11913640		
06:24:07		11913645		
06:24:08	470	11913650		
06:24:09	470	11913655		
06:24:10	470	11913660		
06:24:11	470	11913670		
06:24:12	470	11913675		
06:24:13	470	11913680		
06:24:14		11913685		
06:24:15		11913695		
06:24:16		11913700		
06:24:17		11913705		
06:24:18		11913715		
06:24:19		11913720		
06:24:20		11913725		
06:24:21		11913735		
06:24:22	470	11913740		
06:24:23	470	11913745		
06:24:24	470	11913755		
06:24:25	470	11913760		
06:24:26	470	11913765		
06:24:27		11913770		
06:24:28		11913780		
06:24:29		11913785		
06:24:30		11913790		
06:24:31		11913800		
06:24:32		11913805		
06:24:33		11913810		
06:24:34		11913815		
06:24:35		11913825		
06:24:36	470	11913830		
06:24:37	470	11913835		
06:24:38	470	11913845		
06:24:39	470	11913850		
06:24:40	470	11913860		
06:24:41		11913865		
06:24:42		11913875		
06:24:43		11913880		
06:24:44		11913890		
06:24:45		11913895		
06:24:46		11913905		
06:24:47		11913910		
06:24:48		11913920		
06:24:49		11913925		
06:24:50	470	11913935		
06:24:51	470	11913940		
06:24:52	470	11913950		
06:24:53	470	11913955		
06:24:54	470	11913965		
06:24:55	470	11913970		
06:24:56		11913980		
06:24:57		11913985		
06:24:58		11913990		
06:24:59		11914000		
06:25:00		11914005		
06:25:01		11914010		
06:25:02	470	11914015		
06:25:03	470	11914020		
06:25:04	470	11914025		
06:25:05	470	11914025		
06:25:06	470	11914030		
06:25:07	470	11914030		
06:25:08		11914030		
06:25:09		11914030		
06:25:10		11914035		
06:25:11		11914040		
06:25:12		11914040		
06:25:13	470	11914045		
06:25:14	470	11914050		
06:25:15	470	11914055		
06:25:16	470	11914055		
06:25:17	470	11914060		
06:25:18	470	11914065		
06:25:19		11914070		
06:25:20		11914075		
06:25:21		11914080		
06:25:22		11914085		
06:25:23	470	11914090		
06:25:24	470	11914095		
06:25:25	470	11914100		
06:25:26	470	11914105		
06:25:27	470	11914110		
06:25:28	470	11914120		
06:25:29		11914125		
06:25:30		11914130		
06:25:31		11914135		
06:25:32		11914140		
06:25:33		11914145		
06:25:34	470	11914150		
06:25:35	470	11914155		
06:25:36	470	11914165		
06:25:37	470	11914170		
06:25:38	470	11914175		
06:25:39	470	11914180		
06:25:40		11914185		
06:25:41		11914195		
06:25:42		11914200		
06:25:43		11914205		
06:25:44	470	11914210		
06:25:45	470	11914215		
06:25:46	470	11914225		
06:25:47	470	11914230		
06:25:48	470	11914235		
06:25:49	470	11914240		
06:25:50		11914245		
06:25:51		11914255		
06:25:52		11914260		
06:25:53		11914265		
06:25:54		11914270		
06:25:55		11914275		
06:25:56		11914280		
06:25:57		11914285		
06:25:58	470	11914290		
06:25:59	470	11914295		
06:26:00	470	11914295		
06:26:01	470	11914295		
06:26:02	470	11914300		
06:26:03	470	11914300		
06:26:04	470	11914300		
06:26:05	470	11914300		
06:26:06	470	11914300		
06:26:07	470	11914305		
06:26:08	470	11914305		
06:26:09	470	11914310		
06:26:10		11914315		
06:26:11		11914315		
06:26:12	470	11914320		
06:26:13	470	11914325		
06:26:14	470	11914330		
06:26:15	470	11914335		
06:26:16	470	11914340		
06:26:17	470	11914340		
06:26:18	470	11914345		
06:26:19		11914350		
06:26:20		11914355		
06:26:21		11914360		
06:26:22		11914365		
06:26:23		11914370		
06:26:24	470	11914375		
06:26:25	470	11914380		
06:26:26	470	11914385		
06:26:27	470	11914390		
06:26:28	470	11914395		
06:26:29	470	11914400		
06:26:30		11914405		
06:26:31		11914410		
06:26:32		11914420		
06:26:33		11914425		
06:26:34	470	11914430		
06:26:35	470	11914435		
06:26:36	470	11914440		
06:26:37	470	11914445		
06:26:38	470	11914450		
06:26:39	470	11914455		
06:26:40		11914455		
06:26:41		11914460		
06:26:42		11914465		
06:26:43		11914465		
06:26:44		11914470		
06:26:45	470	11914470		
06:26:46	470	11914475		
06:26:47	470	11914475		
06:26:48	470	11914480		
06:26:49	470	11914485		
06:26:50	470	11914485		
06:26:51		11914490		
06:26:52		11914495		
06:26:53		11914500		
06:26:54		11914500		
06:26:55	470	11914505		
06:26:56	470	11914510		
06:26:57	470	11914515		
06:26:58	470	11914520		
06:26:59	470	11914525		
06:27:00	470	11914530		
06:27:01		11914535		
06:27:02		11914540		
06:27:03		11914545		
06:27:04		11914545		
06:27:05		11914550		
06:27:06		11914555		
06:27:07		11914560		
06:27:08		11914565		
06:27:09	470	11914570		
06:27:10	470	11914575		
06:27:11	470	11914580		
06:27:12	470	11914585		
06:27:13	470	11914585		
06:27:14	470	11914590		
06:27:15		11914595		
06:27:16		11914600		
06:27:17		11914605		
06:27:18		11914610		
06:27:19		11914610		
06:27:20		11914615		
06:27:21		11914620		
06:27:22		11914625		
06:27:23	470	11914630		
06:27:24	470	11914635		
06:27:25	470	11914640		
06:27:26	470	11914640		
06:27:27	470	11914645		
06:27:28	470	11914650		
06:27:29		11914655		
06:27:30		11914660		
06:27:31		11914665		
06:27:32		11914670		
06:27:33		11914670		
06:27:34		11914675		
06:27:35		11914675		
06:27:36		11914675		
06:27:37	470	11914675		
06:27:38	470	11914675		
06:27:39	470	11914675		
06:27:40	470	11914680		
06:27:41	470	11914680		
06:27:42	470	11914685		
06:27:43		11914685		
06:27:44		11914690		
06:27:45		11914695		
06:27:46		11914700		
06:27:47		11914705		
06:27:48		11914710		
06:27:49		11914710		
06:27:50		11914720		
06:27:51	470	11914725		
06:27:52	470	11914730		
06:27:53	470	11914735		
06:27:54	470	11914740		
06:27:55	470	11914745		
06:27:56	470	11914750		
06:27:57		11914755		
06:27:58		11914760		
06:27:59		11914765		
06:28:00		11914770		
06:28:01		11914775		
06:28:02	470	11914780		
06:28:03	470	11914785		
06:28:04	470	11914790		
06:28:05	470	11914795		
06:28:06	470	11914805		
06:28:07	470	11914810		
06:28:08	470	11914815		
06:28:09	470	11914820		
06:28:10		11914825		
06:28:11		11914830		
06:28:12		11914840		
06:28:13		11914845		
06:28:14		11914850		
06:28:15	470	11914855		
06:28:16	470	11914860		
06:28:17	470	11914865		
06:28:18	470	11914875		
06:28:19	470	11914880		
06:28:20	470	11914885		
06:28:21		11914890		
06:28:22		11914895		
06:28:23		11914900		
06:28:24		11914905		
06:28:25		11914910		
06:28:26	470	11914915		
06:28:27	470	11914920		
06:28:28	470	11914925		
06:28:29	470	11914925		
06:28:30	470	11914930		
06:28:31		11914935		
06:28:32		11914940		
06:28:33		11914945		
06:28:34		11914950		
06:28:35		11914955		
06:28:36	470	11914960		
06:28:37	470	11914965		
06:28:38	470	11914970		
06:28:39	470	11914975		
06:28:40	470	11914980		
06:28:41	470	11914985		
06:28:42		11914985		
06:28:43		11914990		
06:28:44		11914995		
06:28:45		11915000		
06:28:46	470	11915005		
06:28:47	470	11915010		
06:28:48	470	11915015		
06:28:49	470	11915020		
06:28:50	470	11915025		
06:28:51	470	11915030		
06:28:52		11915035		
06:28:53		11915040		
06:28:54		11915045		
06:28:55		11915050		
06:28:56		11915055		
06:28:57	470	11915060		
06:28:58	470	11915060		
06:28:59	470	11915065		
06:29:00	470	11915070		
06:29:01	470	11915075		
06:29:02	470	11915080		
06:29:03	470	11915085		
06:29:04	470	11915090		
06:29:05	470	11915095		
06:29:06	470	11915100		
06:29:07	470	11915105		
06:29:08		11915110		
06:29:09		11915115		
06:29:10	470	11915120		
06:29:11	470	11915125		
06:29:12	470	11915130		
06:29:13	470	11915135		
06:29:14	470	11915140		
06:29:15	470	11915145		
06:29:16		11915150		
06:29:17		11915155		
06:29:18		11915160		
06:29:19		11915165		
06:29:20		11915170		
06:29:21		11915175		
06:29:22		11915180		
06:29:23		11915185		
06:29:24	470	11915190		
06:29:25	470	11915195		
06:29:26	470	11915200		
06:29:27	470	11915205		
06:29:28	470	11915210		
06:29:29	470	11915215		
06:29:30		11915220		
06:29:31		11915225		
06:29:32		11915230		
06:29:33		11915235		
06:29:34		11915240		
06:29:35		11915245		
06:29:36		11915250		
06:29:37		11915260		
06:29:38	470	11915265		
06:29:39	470	11915270		
06:29:40	470	11915275		
06:29:41	470	11915280		
06:29:42	470	11915285		
06:29:43	470	11915290		
06:29:44		11915295		
06:29:45		11915300		
06:29:46		11915305		
06:29:47		11915310		
06:29:48		11915315		
06:29:49		11915320		
06:29:50		11915325		
06:29:51		11915330		
06:29:52	470	11915340		
06:29:53	470	11915345		
06:29:54	470	11915350		
06:29:55	470	11915355		
06:29:56	470	11915360		
06:29:57	470	11915365		
06:29:58		11915370		
06:29:59		11915375		
06:30:00		11915380		
06:30:01		11915385		
06:30:02		11915390		
06:30:03		11915395		
06:30:04		11915400		
06:30:05		11915410		
06:30:06	470	11915415		
06:30:07	470	11915420		
06:30:08	470	11915425		
06:30:09	470	11915430		
06:30:10	470	11915430		
06:30:11	470	11915435		
06:30:12	470	11915440		
06:30:13		11915440		
06:30:14		11915445		
06:30:15		11915445		
06:30:16		11915445		
06:30:17		11915450		
06:30:18	470	11915450		
06:30:19	470	11915455		
06:30:20	470	11915455		
06:30:21	470	11915460		
06:30:22	470	11915465		
06:30:23	470	11915470		
06:30:24		11915470		
06:30:25		11915475		
06:30:26		11915480		
06:30:27		11915485		
06:30:28	470	11915490		
06:30:29	470	11915495		
06:30:30	470	11915500		
06:30:31	470	11915500		
06:30:32	470	11915505		
06:30:33	470	11915510		
06:30:34	470	11915515		
06:30:35		11915520		
06:30:36		11915525		
06:30:37		11915525		
06:30:38		11915530		
06:30:39	470	11915535		
06:30:40	470	11915540		
06:30:41	470	11915545		
06:30:42	470	11915545		
06:30:43	470	11915550		
06:30:44	470	11915555		
06:30:45		11915560		
06:30:46		11915560		
06:30:47		11915565		
06:30:48		11915570		
06:30:49		11915570		
06:30:50	470	11915575		
06:30:51	470	11915580		
06:30:52	470	11915585		
06:30:53	470	11915585		
06:30:54	470	11915590		
06:30:55	470	11915590		
06:30:56		11915595		
06:30:57		11915600		
06:30:58		11915600		
06:30:59		11915605		
06:31:00		11915605		
06:31:01	470	11915605		
06:31:02	470	11915610		
06:31:03	470	11915610		
06:31:04	470	11915615		
06:31:05	470	11915615		
06:31:06	470	11915620		
06:31:07	470	11915620		
06:31:08	470	11915625		
06:31:09	470	11915630		
06:31:10		11915635		
06:31:11		11915635		
06:31:12	470	11915640		
06:31:13	470	11915645		
06:31:14	470	11915645		
06:31:15	470	11915650		
06:31:16	470	11915650		
06:31:17	470	11915655		
